"ID","block","color","number","size","environment","special","gap","notes","drought","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","temp.extinctions","latest.extinct","loss","when.extinct","extant1","extant2","extant3","extant4","extant5","extant6","extant7","extant8","extant9","extant_1_after","extant_2_after","extant_3_after","extant_4_after","extant_5_after"
272,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,19,24,110,56,83,106,53,25,14,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
273,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,8,18,14,7,8,10,18,9,8,8,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
274,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,12,17,58,25,28,73,48,24,26,16,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
275,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,19,13,9,4,6,1,0,NA,NA,NA,0,0,0,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
276,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,7,25,26,17,17,57,33,11,35,16,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
277,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,13,39,36,31,36,89,51,50,42,30,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
278,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,16,35,39,24,45,74,47,42,46,11,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
279,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,11,34,6,5,1,0,NA,NA,NA,NA,0,0,0,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
280,2,"green",1,20,"stable",TRUE,FALSE,"No census for generation 1",TRUE,NA,31,29,19,21,48,78,25,12,11,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
281,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,7,39,31,40,35,77,95,19,50,47,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
282,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,6,15,22,24,18,83,65,65,21,19,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
283,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,9,21,16,15,13,16,45,27,36,12,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
284,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,5,6,4,0,NA,NA,NA,NA,NA,NA,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
285,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,27,54,18,21,21,94,65,32,19,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
286,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,10,25,35,8,18,60,77,7,7,8,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
287,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,12,30,48,23,23,47,59,13,2,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
288,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,9,18,25,25,14,35,46,20,36,13,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
289,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
290,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,5,10,10,7,18,19,47,12,5,2,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
291,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,17,22,29,35,36,107,67,33,10,13,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
292,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,16,21,11,8,11,44,96,30,23,16,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
293,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,5,16,14,5,3,5,2,1,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
294,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,13,34,16,8,0,NA,NA,NA,NA,NA,0,0,0,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
295,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,7,18,17,11,9,30,40,15,9,6,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
296,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,9,30,49,18,32,55,80,39,36,16,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
297,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,14,44,34,21,15,42,80,48,25,27,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
298,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,9,17,20,8,21,47,61,27,31,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
299,2,"green",1,20,"stable",FALSE,FALSE,"",TRUE,6,13,23,8,6,0,NA,NA,NA,NA,0,0,0,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
300,2,"green",1,20,"stable",FALSE,FALSE,"",FALSE,28,29,22,17,45,74,52,15,26,32,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
301,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,10,35,80,31,29,77,35,12,24,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
302,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,6,32,29,16,17,44,80,18,44,11,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
303,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,1,22,20,6,6,1,0,NA,NA,NA,0,0,0,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
304,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,2,25,37,22,13,2,7,18,1,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
305,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,13,39,66,17,28,62,65,30,54,12,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
306,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,2,15,8,11,15,37,44,32,26,43,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
307,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,10,17,38,27,37,45,72,61,49,26,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
308,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,5,11,14,6,0,NA,NA,NA,NA,NA,0,0,0,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
309,2,"green",2,10,"fluctuating",FALSE,TRUE,"",TRUE,11,25,58,11,4,0,NA,NA,NA,NA,0,0,0,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
310,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,13,53,30,29,24,59,46,29,39,25,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
311,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,10,27,84,33,38,70,63,68,67,44,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
312,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,13,40,21,26,39,42,47,52,23,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
313,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,1,19,11,24,45,66,64,48,22,19,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
314,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,5,21,21,13,25,91,111,22,20,16,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
315,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,10,64,23,24,47,51,76,6,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
316,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,10,22,8,11,36,56,44,22,25,28,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
317,2,"green",2,10,"fluctuating",FALSE,TRUE,"",TRUE,17,37,47,4,0,NA,NA,NA,NA,NA,0,0,0,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
318,2,"green",2,10,"fluctuating",FALSE,TRUE,"",TRUE,5,14,7,14,9,18,43,15,20,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
319,2,"green",2,10,"fluctuating",FALSE,TRUE,"",TRUE,6,14,5,13,21,30,58,26,56,9,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
320,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,4,13,3,0,NA,NA,NA,NA,NA,NA,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
321,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,1,21,10,11,12,23,33,28,17,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
322,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,14,30,62,10,18,40,32,20,15,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
323,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,6,34,18,19,26,40,48,26,18,28,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
324,2,"green",2,10,"fluctuating",FALSE,FALSE,"",FALSE,2,29,20,17,13,41,48,16,22,9,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
325,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,11,45,12,19,43,43,21,8,4,3,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
326,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,3,24,15,13,18,47,14,3,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
327,2,"green",2,10,"fluctuating",FALSE,FALSE,"",TRUE,17,64,15,25,43,48,66,22,35,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
328,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,2,1,10,6,12,39,53,14,8,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
329,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,10,32,18,15,53,59,39,33,54,22,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
330,2,"green",2,10,"fluctuating",FALSE,TRUE,"",FALSE,5,9,25,24,75,67,41,18,20,19,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
331,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,8,25,35,27,16,25,59,8,6,5,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
332,2,"green",2,10,"stable",FALSE,FALSE,"",TRUE,3,24,26,20,58,75,44,20,16,27,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
333,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,8,29,31,24,26,49,48,15,5,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
334,2,"green",2,10,"stable",FALSE,FALSE,"",TRUE,10,44,39,34,21,56,54,29,20,11,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
335,2,"green",2,10,"stable",FALSE,FALSE,"",TRUE,7,34,28,47,53,73,40,16,16,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
336,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,12,24,18,15,30,78,32,5,2,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
337,2,"green",2,10,"stable",FALSE,TRUE,"",TRUE,3,1,7,5,5,6,9,3,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
338,2,"green",2,10,"stable",FALSE,TRUE,"",FALSE,7,25,22,13,41,90,34,37,44,31,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
339,2,"green",2,10,"stable",FALSE,TRUE,"",FALSE,5,6,15,14,27,40,69,10,11,29,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
340,2,"green",2,10,"stable",FALSE,TRUE,"",TRUE,2,0,8,8,7,2,0,NA,NA,NA,1,2,10,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
341,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,0,13,7,4,3,0,NA,NA,NA,NA,1,1,10,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
342,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,4,20,29,23,15,30,84,16,9,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
343,2,"green",2,10,"stable",FALSE,FALSE,"",TRUE,8,28,35,18,36,68,49,23,11,21,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
344,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,6,28,26,22,22,45,36,33,28,26,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
345,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,2,17,20,22,43,80,63,45,28,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
346,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,0,15,17,8,11,33,48,28,32,20,1,1,10,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
347,2,"green",2,10,"stable",FALSE,TRUE,"",TRUE,3,4,8,14,7,9,22,19,22,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
348,2,"green",2,10,"stable",FALSE,TRUE,"",FALSE,2,0,10,7,1,0,NA,NA,NA,NA,1,2,10,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
349,2,"green",2,10,"stable",FALSE,TRUE,"",TRUE,11,26,38,17,0,NA,NA,NA,NA,NA,0,0,0,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
350,2,"green",2,10,"stable",FALSE,TRUE,"",FALSE,2,0,2,3,0,NA,NA,NA,NA,NA,1,2,10,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
351,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,0,19,26,22,30,65,33,8,19,33,1,1,10,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
352,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,9,23,23,48,79,64,54,28,8,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
353,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,2,19,18,27,41,65,43,27,21,22,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
354,2,"green",2,10,"stable",FALSE,FALSE,"",TRUE,9,21,31,57,56,73,53,25,7,20,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
355,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,9,42,43,74,67,76,57,22,36,42,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
356,2,"green",2,10,"stable",FALSE,FALSE,"",FALSE,0,5,11,13,38,67,34,13,27,22,1,1,10,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
357,2,"green",2,10,"stable",FALSE,FALSE,"",TRUE,2,12,22,11,24,53,37,8,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
358,2,"green",2,10,"stable",FALSE,TRUE,"",TRUE,8,9,22,20,37,68,62,31,12,22,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
359,2,"green",2,10,"stable",FALSE,TRUE,"",FALSE,5,12,27,29,31,51,44,36,53,13,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
360,2,"green",2,10,"stable",FALSE,TRUE,"",FALSE,1,0,11,0,NA,NA,NA,NA,NA,NA,1,2,10,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
361,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,1,19,24,26,22,54,49,25,24,38,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
362,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,2,4,11,8,1,0,NA,NA,NA,NA,0,0,0,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
363,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,0,14,15,27,41,73,37,53,23,45,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
364,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,6,33,28,31,15,24,27,10,7,16,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
365,2,"green",4,5,"fluctuating",FALSE,TRUE,"",FALSE,4,2,2,10,17,59,37,11,5,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
366,2,"green",4,5,"fluctuating",FALSE,TRUE,"",FALSE,3,7,16,17,38,74,28,26,19,12,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
367,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,3,9,4,22,63,65,53,23,2,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
368,2,"green",4,5,"fluctuating",FALSE,TRUE,"",FALSE,2,0,1,4,20,42,53,34,16,20,1,2,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
369,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,5,14,15,21,41,89,22,25,25,30,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
370,2,"green",4,5,"fluctuating",FALSE,TRUE,"",FALSE,7,23,15,24,28,57,24,18,16,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
371,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,12,36,13,26,32,68,26,26,53,31,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
372,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,0,15,13,24,44,49,23,28,50,29,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
373,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,3,9,3,9,14,37,30,17,20,17,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
374,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,3,20,6,7,25,62,33,8,8,19,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
375,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,4,16,17,21,37,76,34,28,22,22,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
